-0.00888021	0.0043308255	0.025363384	0.05849749	0.016347356	0.025654351	0.0474736	0.04303406	0.10127139	0.11454416	-0.06965071	-0.016053872	0.015698122	-0.004869806	0.01579913	0.10254574
0.01709927	0.11512669	-0.06823504	0.11890179	-0.11409097	0.091931336	-0.042671785	0.10361097	0.17000712	0.15272622	-0.053878844	-0.17393859	-0.0017710745	-0.1092173	0.048566695	0.12513535
0.12559664	0.13834979	-0.067692704	0.26072076	-0.07324397	0.18002284	-0.019535579	0.18998967	0.2717789	0.2598418	-0.05518899	-0.25293314	0.026911007	-0.1494762	0.121426664	0.29167375
0.18709616	-0.4617245	0.3313833	-0.4781192	0.37596372	-0.43498668	0.29134452	-0.5271962	0.13588844	-0.51046133	-0.20412757	0.5083116	-0.31877795	0.45035344	-0.33620772	-0.5323534
0.071054675	-0.060043402	-0.023432987	0.016675597	0.05920925	-0.0075212377	0.0063529694	-0.043657437	0.111281656	-0.027628658	-0.09414609	0.05683756	-0.050807945	-0.03893695	-0.010017811	0.037285883
-0.0014700154	0.0682888	-0.01660858	0.044510514	-0.09402217	0.07714473	-0.10005547	0.08858725	-0.031306118	0.04714669	0.02228793	-0.012645306	0.004005863	-0.086585894	0.08965484	0.031094942
0.26785892	-0.4084675	0.29223907	-0.46611342	0.42883345	-0.3480406	0.31966618	-0.5542185	0.12514111	-0.5157453	-0.31633314	0.49538255	-0.32451972	0.47570682	-0.28487346	-0.4827785
0.04045241	0.045367602	-0.014778049	0.039373767	-0.059924852	0.06473641	-0.034280684	0.07079808	0.05682069	0.07893561	0.0043882816	-0.048211623	0.02481588	-0.048208665	0.0080101695	0.071325354
0.13305657	-0.3594917	0.26540568	-0.40663674	0.32141343	-0.29822037	0.21667586	-0.3934351	0.09513616	-0.45672172	-0.17897376	0.39014918	-0.22418362	0.38967517	-0.2973165	-0.35114607
0.0979131	0.031072538	0.02131612	0.07455437	-0.016124895	0.015553675	0.07260109	-0.010979727	0.105860114	0.040986743	-0.020410117	0.016164638	0.020403173	-0.019555496	-0.03607502	0.01258765
0.24261257	-0.4260042	0.32828227	-0.4084482	0.44857082	-0.40460047	0.35454392	-0.50519335	0.123140156	-0.46727213	-0.2583343	0.4751521	-0.282154	0.43052724	-0.34068438	-0.41375872
0.04821071	0.06783289	-0.047768913	0.075956926	-0.10113677	0.11863204	-0.07998458	0.08998871	0.083010286	0.094770424	-0.022054829	-0.101050794	-0.006985241	-0.13687897	0.020987129	0.09054026
0.0282541	-0.23457113	0.13882421	-0.3075294	0.19966978	-0.27301326	0.14806709	-0.26711595	0.017669119	-0.27897343	-0.14882563	0.27639002	-0.19012915	0.25739664	-0.14402707	-0.3092918
-0.043534108	0.33512384	-0.16557768	0.42992	-0.25138384	0.42169535	-0.17019233	0.45236164	0.24441549	0.42580837	0.09537851	-0.35245675	0.2295964	-0.27778465	0.23196316	0.42296776
0.05913204	0.015694648	0.025097487	0.055471297	0.015071135	0.064499535	0.01616316	-0.03811789	0.07596692	0.080990404	-0.0046284343	-0.064339474	0.017249856	-0.062289286	0.039360996	0.06456997
0.0669569	-0.023547618	0.06196833	0.0061567747	0.031293962	-0.03598458	0.0013948822	-0.047620904	0.12664638	0.0077312	-0.013089379	0.007817505	0.009804419	-0.004259973	-0.013151443	0.033231024
-0.05734036	0.1299289	-0.10941771	0.07780438	-0.094928384	0.13260388	-0.061453782	0.051009294	-0.04392528	0.08873425	0.08364772	-0.10516155	0.11724926	-0.059397895	0.13863741	0.123992205
-0.08550459	-0.010335151	0.041573633	-0.13363858	0.05471037	-0.026707236	0.040652547	-0.08598813	-0.13983165	-0.09575334	0.072744675	0.097243346	-0.007836431	0.07471874	0.025212051	-0.13594258
0.105633095	0.025696432	0.028155645	0.06158691	0.0041698986	0.034919776	0.041355792	0.050455738	0.23706563	0.08030717	-0.14692196	-0.028640822	-0.10084511	0.04829536	-0.08605989	0.06369616
0.12969929	-0.28696963	0.19072415	-0.23054768	0.26675665	-0.2403273	0.19840899	-0.33244044	0.0038991007	-0.34514055	-0.17472178	0.32402277	-0.22474013	0.29093742	-0.17770603	-0.252418
0.11192358	-0.102718934	0.079442345	-0.09528355	0.07379427	-0.15925896	0.12834957	-0.049691074	0.098267354	-0.097591504	-0.12503117	0.04368964	-0.11054304	0.1233113	-0.11572029	-0.13282323
